start_date_local_formatted,name,sport_type,distance (miles),moving_time (minutes),pace (min_per_mile),pace_formatted,elevation_gain (feet),average_heartrate,max_heartrate,hr_ratio (0-1),hr_zone (1-5),zone_1_time_minutes,zone_2_time_minutes,zone_3_time_minutes,zone_4_time_minutes,zone_5_time_minutes,trimp (score),id
"Aug 13, 2025 09:57 AM",Morning Weight Training,WeightTraining,0.0,39.28333333333333,,,0.0,109.5,148.0,0.39742619227857684,1,37.016666666666666,2.3666666666666667,0.0,0.0,0.0,33.48550263358558,15451638212
"Aug 11, 2025 03:02 PM",Afternoon Weight Training,WeightTraining,0.0,50.06666666666667,,,0.0,106.7,137.0,0.37623012869038613,1,50.1,0.016666666666666666,0.0,0.0,0.0,38.79002086397879,15451638234
"Aug 07, 2025 12:33 PM",Lunch Weight Training - Push,WeightTraining,0.0,42.93333333333333,,,0.0,100.2,140.0,0.32702498107494327,1,42.5,0.4666666666666667,0.0,0.0,0.0,26.30654512755661,15379021540
"Aug 05, 2025 06:51 PM",Penn Tennis Clinic,Tennis,0.0,70.3,,,0.0,121.5,151.0,0.4882664647993944,1,59.56666666666667,10.716666666666667,0.16666666666666666,0.0,0.0,87.64980823407568,15366291609
"Aug 05, 2025 12:28 PM",Lunch Weight Training - Legs,WeightTraining,0.0,51.86666666666667,,,0.0,107.9,152.0,0.3853141559424679,1,49.68333333333333,1.9166666666666667,0.3,0.0,0.0,41.87894583133258,15355195063
"Aug 04, 2025 11:21 AM",Lunch Weight Training - Pull,WeightTraining,0.0,64.48333333333333,,,0.0,99.0,132.0,0.31794095382286147,1,64.6,0.0,0.0,0.0,0.0,37.74918290550122,15366290654
"Aug 02, 2025 01:59 PM",Afternoon Tennis,Tennis,0.0,68.73333333333333,,,0.0,142.2,159.0,0.6449659348978046,2,15.8,39.85,13.133333333333333,0.0,0.0,152.93471029596768,15324623799
"Aug 01, 2025 11:57 AM",Lunch Weight Training,WeightTraining,0.0,65.88333333333334,,,0.0,99.9,132.0,0.3247539742619228,1,66.0,0.0,0.0,0.0,0.0,39.91394438057325,15310427923
"Jul 31, 2025 04:01 PM",Afternoon Weight Training,WeightTraining,0.0,45.733333333333334,,,0.0,96.7,128.0,0.30052990158970483,1,45.75,0.0,0.0,0.0,0.0,24.47462371014994,15324623938
"Jul 29, 2025 05:43 PM",Afternoon Workout,Workout,0.2983202171,11.816666666666666,39.61068003214009,39:37 /mi,14.435696000000002,124.0,137.0,0.5071915215745647,1,37.3,0.15,0.0,0.0,0.0,15.870342145931632,15280087765
"Jul 29, 2025 03:31 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,50.96666666666667,,,0.0,99.7,129.0,0.3232399697199092,1,51.15,0.0,0.0,0.0,0.0,30.64385873702779,15279240652
"Jul 28, 2025 09:38 PM",Night Walk,Walk,1.2208697408,25.116666666666667,20.57276532237457,20:34 /mi,45.93176,120.8,129.0,0.4829674489023467,1,29.733333333333334,0.0,0.0,0.0,0.0,30.661969774368966,15296089641
"Jul 28, 2025 03:13 PM",Afternoon Weight Training,WeightTraining,0.0,69.63333333333334,,,0.0,107.7,135.0,0.38380015140045426,1,69.7,0.0,0.0,0.0,0.0,55.84088848836608,15296089725
"Jul 28, 2025 12:12 PM",Lunch Run,Run,1.0030170682000001,10.483333333333333,10.451799541304487,10:27 /mi,7.874015999999999,141.7,160.0,0.6411809235427706,2,2.966666666666667,5.566666666666666,2.05,0.0,0.0,23.021083220453722,15265031747
"Jul 27, 2025 12:39 PM",Lunch Weight Training - Legs,WeightTraining,0.0,49.38333333333333,,,0.0,121.3,158.0,0.4867524602573808,1,42.2,6.716666666666667,0.48333333333333334,0.0,0.0,61.201893510941886,15256009378
"Jul 26, 2025 12:36 PM",Lunch Tennis,Tennis,0.0,82.86666666666666,,,0.0,129.9,158.0,0.5518546555639667,1,55.45,25.233333333333334,2.2,0.0,0.0,131.93683120643212,15296091221
"Jul 24, 2025 12:14 PM",Lunch Weight Training - Pull,WeightTraining,0.0,58.483333333333334,,,0.0,113.2,143.0,0.42543527630582895,1,57.56666666666667,0.9333333333333333,0.0,0.0,0.0,56.31354482455991,15223153648
"Jul 23, 2025 05:53 PM",Afternoon Weight Training - Push,WeightTraining,0.0,40.666666666666664,,,0.0,115.8,147.0,0.44511733535200604,1,38.083333333333336,2.6166666666666667,0.0,0.0,0.0,42.547312128975946,15214984682
"Jul 22, 2025 04:55 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,50.68333333333333,,,0.0,111.5,140.0,0.4125662376987131,1,50.6,0.13333333333333333,0.0,0.0,0.0,46.17164162471764,15203103360
"Jul 19, 2025 04:36 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,54.68333333333333,,,0.0,108.8,143.0,0.39212717638152916,1,54.06666666666667,0.7333333333333333,0.0,0.0,0.0,45.5255673140062,15169916708
"Jul 18, 2025 12:25 PM",Lunch Weight Training - Push,WeightTraining,0.0,54.333333333333336,,,0.0,111.0,143.0,0.408781226343679,1,53.36666666666667,1.0333333333333334,0.0,0.0,0.0,48.68751840989353,15157059025
"Jul 13, 2025 01:33 PM",Afternoon Walk,Walk,2.0023680475,34.016666666666666,16.98821887871074,16:59 /mi,108.923888,93.5,103.0,0.2763058289174868,1,46.766666666666666,0.0,0.0,0.0,0.0,15.976371367330401,15139329998
"Jul 11, 2025 12:56 PM",Lunch Walk,Walk,2.8043715972,62.483333333333334,22.28068969023908,22:17 /mi,137.13911199999998,96.8,110.0,0.30128690386071155,1,89.18333333333334,0.0,0.0,0.0,0.0,33.57153081671518,15079046791
"Jul 08, 2025 03:22 PM",Afternoon Walk,Walk,1.1801078032,23.683333333333334,20.068788011665724,20:04 /mi,163.385832,99.3,130.0,0.3202119606358819,1,42.15,0.0,0.0,0.0,0.0,14.024508480203576,15046191993
"Jul 06, 2025 11:30 AM",Lunch Walk,Walk,0.8432625841,11.483333333333333,13.617743215287208,13:37 /mi,36.08924,93.8,110.0,0.2785768357305072,1,24.483333333333334,0.0,0.0,0.0,0.0,5.461387438221026,15046192178
"Jun 30, 2025 04:45 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,54.43333333333333,,,0.0,102.9,134.0,0.34746404239212725,1,54.5,0.0,0.0,0.0,0.0,36.85582127116066,14966746630
"Jun 25, 2025 07:00 PM",Tex Mex 5k,Run,3.1165483876000004,29.366666666666667,9.422817493708617,9:25 /mi,154.19948,150.8,172.0,0.7100681302043907,3,3.1333333333333333,5.933333333333334,18.5,1.9166666666666667,0.0,81.51578632672498,14916856573
"Jun 24, 2025 06:08 PM",Evening Weight Training - Push,WeightTraining,0.0,31.466666666666665,,,0.0,96.0,122.0,0.2952308856926571,1,31.533333333333335,0.0,0.0,0.0,0.0,16.375306839152536,14905874289
"Jun 15, 2025 10:49 AM",Morning Weight Training - Pull,WeightTraining,0.0,69.26666666666667,,,0.0,102.2,138.0,0.3421650264950795,1,69.2,0.1,0.0,0.0,0.0,45.716464940581616,14809129539
"Jun 13, 2025 03:52 PM",Afternoon Weight Training,WeightTraining,0.0,52.78333333333333,,,0.0,108.6,139.0,0.3906131718395155,1,52.7,0.1,0.0,0.0,0.0,43.647029846103116,14790202123
"Jun 09, 2025 05:20 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,58.85,,,0.0,105.9,137.0,0.3701741105223316,1,58.8,0.11666666666666667,0.0,0.0,0.0,44.342532182206504,14749197078
"Jun 07, 2025 10:57 AM",Morning Weight Training - Pull,WeightTraining,0.0,35.516666666666666,,,0.0,114.0,137.0,0.43149129447388346,1,35.4,0.15,0.0,0.0,0.0,35.09144650900494,14725151254
"Jun 05, 2025 07:18 AM",Morning Weight Training - Push,WeightTraining,0.0,44.85,,,0.0,118.4,153.0,0.46479939439818324,1,42.516666666666666,2.216666666666667,0.21666666666666667,0.0,0.0,50.886061712874366,14703683085
"Jun 01, 2025 04:30 PM",Afternoon Ride,Ride,1.9590584888000002,15.7,8.014053735382276,8:01 /mi,75.45932,118.3,136.0,0.4640423921271764,1,16.183333333333334,0.0,0.0,0.0,0.0,17.758117523582136,14666926063
"Jun 01, 2025 01:29 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,44.016666666666666,,,0.0,119.9,146.0,0.47615442846328543,1,40.8,3.2666666666666666,0.0,0.0,0.0,52.288256508046814,14665797131
"May 29, 2025 07:26 PM",Evening Walk,Walk,2.223886809,44.6,20.054977537303248,20:03 /mi,120.734912,91.2,103.0,0.2588947766843301,1,61.71666666666667,0.0,0.0,0.0,0.0,18.98175515450579,14636623921
"May 29, 2025 11:01 AM",Lunch Weight Training - Push,WeightTraining,0.0,66.06666666666666,,,0.0,107.4,143.0,0.3815291445874338,1,64.78333333333333,1.3166666666666667,0.0,0.0,0.0,52.43803854413728,14632723073
"May 27, 2025 02:20 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,42.583333333333336,,,0.0,106.4,131.0,0.3739591218773657,1,42.6,0.0,0.0,0.0,0.0,32.65035299292329,14613652192
"May 25, 2025 03:21 PM",Afternoon Walk,Walk,1.4735813265,30.716666666666665,20.84490765068518,20:51 /mi,59.05512,104.9,111.0,0.3626040878122635,1,34.18333333333333,0.0,0.0,0.0,0.0,22.34408285825204,14595784670
"May 25, 2025 01:42 PM",New Trail Extension got some views!!,Run,6.025248175700001,60.733333333333334,10.079806102970599,10:05 /mi,345.144368,147.8,165.0,0.6873580620741864,2,8.366666666666667,24.9,28.8,0.7666666666666667,0.0,156.22858909251332,14593947424
"May 24, 2025 02:02 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,44.6,,,0.0,117.3,141.0,0.4564723694171082,1,42.233333333333334,2.4833333333333334,0.0,0.0,0.0,48.90764386447886,14583192995
"May 23, 2025 12:11 PM",Lunch Weight Training - Push,WeightTraining,0.0,56.1,,,0.0,110.1,135.0,0.4019682059046177,1,56.18333333333333,0.0,0.0,0.0,0.0,48.790346935086255,14571970763
"May 22, 2025 06:45 PM",Evening Tennis,Tennis,0.0,76.3,,,0.0,109.6,154.0,0.3981831945495836,1,71.85,4.283333333333333,0.25,0.0,0.0,65.2575390184396,14565657486
"May 21, 2025 11:13 AM",Lunch Weight Training - Pull,WeightTraining,0.0,56.78333333333333,,,0.0,122.4,156.0,0.4950794852384558,1,49.05,7.233333333333333,0.8,0.0,0.0,72.73033163974668,14556075319
"May 19, 2025 05:20 PM",Afternoon Tennis,Tennis,0.0,77.5,,,0.0,139.8,161.0,0.6267978803936413,2,22.933333333333334,43.38333333333333,11.216666666666667,0.0,0.0,161.83846636587458,14533832858
"May 17, 2025 02:30 PM",Afternoon Tennis,Tennis,0.0,112.0,,,0.0,138.2,167.0,0.6146858440575321,2,42.81666666666667,55.016666666666666,12.216666666666667,1.9666666666666666,0.0,224.09088978469129,14512241186
"May 15, 2025 06:33 PM",Penn Tennis Clinic,Tennis,0.0,86.2,,,0.0,129.5,162.0,0.5488266464799395,1,55.05,24.833333333333332,6.333333333333333,0.0,0.0,135.6997452102798,14493786842
"May 15, 2025 01:24 PM",Afternoon Weight Training - Push,WeightTraining,0.0,51.06666666666667,,,0.0,115.3,140.0,0.441332323996972,1,50.61666666666667,0.48333333333333334,0.0,0.0,0.0,52.590364183828314,14491239358
"May 13, 2025 07:45 PM",Evening Walk,Walk,1.0366953764,22.383333333333333,21.591041923097105,21:35 /mi,57.74278400000001,96.0,104.0,0.2952308856926571,1,25.266666666666666,0.0,0.0,0.0,0.0,11.648324727214968,14473335467
"May 13, 2025 01:18 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,39.483333333333334,,,0.0,114.6,147.0,0.4360333080999243,1,38.03333333333333,1.4833333333333334,0.0,0.0,0.0,39.76654375709091,14469586929
"May 09, 2025 01:47 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,58.56666666666667,,,0.0,106.9,138.0,0.37774413323239975,1,58.28333333333333,0.3,0.0,0.0,0.0,45.690766592573006,14428485789
"May 05, 2025 11:22 AM",Lunch Weight Training - Push,WeightTraining,0.0,57.233333333333334,,,0.0,108.2,132.0,0.3875851627554883,1,57.25,0.0,0.0,0.0,0.0,46.68767971687422,14386233325
"May 04, 2025 07:53 AM",Broad Street Run,Run,10.0743501601,104.16666666666667,10.339790161277529,10:20 /mi,167.32283999999999,148.3,168.0,0.6911430734292204,2,2.4833333333333334,59.3,43.1,0.21666666666666667,0.0,271.3958503703213,14378435507
"May 03, 2025 12:23 PM",Tennis Clinic at Penn,Tennis,0.0,97.98333333333333,,,0.0,133.9,163.0,0.5821347464042392,1,55.4,37.85,4.716666666666667,0.06666666666666667,0.0,174.41591695595926,14367675664
"May 02, 2025 10:34 AM",Morning Weight Training - Pull,WeightTraining,0.0,76.45,,,0.0,121.8,146.0,0.49053747161241484,1,69.73333333333333,6.8,0.0,0.0,0.0,96.1794069416504,14355665942
"May 01, 2025 02:32 PM",Afternoon Tennis,Tennis,0.0,28.166666666666668,,,0.0,134.1,152.0,0.5836487509462528,1,15.966666666666667,11.216666666666667,1.0666666666666667,0.0,0.0,50.415008404566834,14347628933
"Apr 29, 2025 10:29 AM",Morning Weight Training - Push,WeightTraining,0.0,55.96666666666667,,,0.0,112.2,142.0,0.4178652535957608,1,54.93333333333333,1.05,0.0,0.0,0.0,52.16758390881053,14323105569
"Apr 28, 2025 04:46 PM",Afternoon Run,Run,3.2669823067,34.46666666666667,10.550001019589748,10:33 /mi,78.083992,143.9,166.0,0.6578349735049206,2,4.633333333333334,23.316666666666666,5.45,1.15,0.0,80.17683584407685,14315900431
"Apr 25, 2025 09:37 AM",Morning Weight Training - Legs,WeightTraining,0.0,36.083333333333336,,,0.0,102.6,128.0,0.3451930355791067,1,36.15,0.0,0.0,0.0,0.0,24.16608518320539,14282207832
"Apr 24, 2025 05:05 PM",Afternoon Tennis,Tennis,0.0,60.85,,,0.0,143.4,161.0,0.6540499621498865,2,11.05,34.06666666666667,15.866666666666667,0.0,0.0,139.71661757405178,14276670215
"Apr 24, 2025 04:39 PM",Afternoon Walk,Walk,1.3457031747,23.216666666666665,17.252442517156428,17:15 /mi,49.2126,109.5,117.0,0.39742619227857684,1,23.5,0.0,0.0,0.0,0.0,19.790116745262928,14276670247
"Apr 24, 2025 02:13 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,51.11666666666667,,,0.0,114.9,140.0,0.4383043149129448,1,50.53333333333333,0.65,0.0,0.0,0.0,51.97761055315537,14275507057
"Apr 23, 2025 05:12 PM",Car Towed + Uber Expensive = Run,Run,2.9166533368999996,30.7,10.525762390613712,10:32 /mi,63.648295999999995,145.0,157.0,0.6661619984859954,2,3.6166666666666667,17.933333333333334,9.85,0.0,0.0,73.48426448331709,14266884140
"Apr 23, 2025 03:52 PM",Afternoon Weight Training - Push,WeightTraining,0.0,45.766666666666666,,,0.0,103.2,133.0,0.34973504920514764,1,45.9,0.0,0.0,0.0,0.0,31.326610282869844,14266456727
"Apr 21, 2025 12:05 PM",Lunch Weight Training - Legs,WeightTraining,0.0,31.033333333333335,,,0.0,117.2,147.0,0.4557153671461015,1,29.85,1.2166666666666666,0.0,0.0,0.0,33.924875685491344,14244241424
"Apr 20, 2025 12:06 PM",Lunch Pickleball,Pickleball,0.0,47.083333333333336,,,0.0,125.7,151.0,0.5200605601816806,1,32.78333333333333,14.166666666666666,0.2,0.0,0.0,66.4616669494137,14234954011
"Apr 19, 2025 09:37 AM",Morning Weight Training - Pull,WeightTraining,0.0,60.55,,,0.0,121.8,159.0,0.49053747161241484,1,51.583333333333336,7.7,1.3166666666666667,0.0,0.0,76.17610320885456,14223690099
"Apr 18, 2025 07:34 PM",Evening Tennis,Tennis,0.0,36.3,,,0.0,149.0,169.0,0.696442089326268,2,5.85,7.55,19.85,3.066666666666667,0.0,96.27569689845114,14217839996
"Apr 17, 2025 03:49 PM",Afternoon Weight Training - Push,WeightTraining,0.0,56.016666666666666,,,0.0,112.9,153.0,0.42316426949280855,1,53.666666666666664,2.1,0.26666666666666666,0.0,0.0,53.417041889583054,14207115812
"Apr 16, 2025 04:23 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,45.766666666666666,,,0.0,115.7,152.0,0.44436033308099926,1,41.81666666666667,3.6166666666666667,0.38333333333333336,0.0,0.0,47.732302928266186,14197930547
"Apr 14, 2025 03:16 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,71.4,,,0.0,119.9,155.0,0.47615442846328543,1,65.65,5.233333333333333,0.55,0.0,0.0,84.81745205621831,14178358884
"Apr 14, 2025 12:11 PM",Lunch Run,Run,5.0039628001,51.266666666666666,10.245213386806581,10:15 /mi,111.54856,144.2,159.0,0.6601059803179409,2,6.6,32.38333333333333,13.183333333333334,0.0,0.0,120.19186849257105,14176340568
"Apr 13, 2025 12:26 PM",Lunch Weight Training - Push,WeightTraining,0.0,85.98333333333333,,,0.0,116.1,152.0,0.4473883421650265,1,81.76666666666667,4.15,0.11666666666666667,0.0,0.0,90.81375935404276,14171061768
"Apr 11, 2025 11:48 AM",Lunch Weight Training - Legs,WeightTraining,0.0,47.0,,,0.0,110.6,145.0,0.40575321725965174,1,46.3,0.7333333333333333,0.0,0.0,0.0,41.56188974150277,14147444176
"Apr 10, 2025 12:57 PM",Lunch Weight Training - Pull,WeightTraining,0.0,55.46666666666667,,,0.0,116.3,145.0,0.4489023467070401,1,54.06666666666667,1.4333333333333333,0.0,0.0,0.0,58.95207583632707,14139100693
"Apr 09, 2025 12:16 PM",Lunch Run - Treadmill,Run,2.275460602,24.15,10.613235833999292,10:37 /mi,0.0,129.0,140.0,0.5450416351249054,1,20.416666666666668,3.75,0.0,0.0,0.0,37.48239016291429,14128445670
"Apr 08, 2025 12:18 PM",Lunch Weight Training - Push,WeightTraining,0.0,63.05,,,0.0,115.4,148.0,0.44208932626797887,1,60.96666666666667,2.1166666666666667,0.0,0.0,0.0,65.13722817630922,14118720885
"Apr 07, 2025 11:31 AM",Lunch Weight Training  - Legs,WeightTraining,0.0,55.65,,,0.0,110.4,142.0,0.40423921271763824,1,55.36666666666667,0.43333333333333335,0.0,0.0,0.0,48.88511241703606,14107952807
"Apr 06, 2025 11:56 AM",Lunch Weight Training - Pull,WeightTraining,0.0,78.06666666666666,,,0.0,116.9,152.0,0.45344436033308105,1,74.01666666666667,3.966666666666667,0.2,0.0,0.0,84.54581932430244,14100157192
"Apr 04, 2025 10:10 AM",Morning Weight Training - Push,WeightTraining,0.0,63.25,,,0.0,108.1,136.0,0.38682816048448143,1,63.266666666666666,0.0,0.0,0.0,0.0,51.42016863635569,14078606439
"Apr 03, 2025 05:47 PM",Afternoon Tennis,Tennis,0.0,32.016666666666666,,,0.0,137.6,161.0,0.6101438304314912,2,14.516666666666667,15.283333333333333,2.2666666666666666,0.0,0.0,63.03386949480966,14072859761
"Apr 03, 2025 04:32 PM",Afternoon Weight Training,WeightTraining,0.0,36.86666666666667,,,0.0,122.7,151.0,0.4973504920514762,1,30.983333333333334,5.766666666666667,0.23333333333333334,0.0,0.0,47.644178908443706,14072332711
"Apr 02, 2025 04:44 PM",Afternoon Weight Training,WeightTraining,0.0,55.45,,,0.0,110.3,136.0,0.40348221044663135,1,55.55,0.0,0.0,0.0,0.0,48.547595997522826,14072332730
"Mar 29, 2025 11:49 AM",Lunch Weight Training - Push,WeightTraining,0.0,60.3,,,0.0,112.9,141.0,0.42316426949280855,1,59.93333333333333,0.4166666666666667,0.0,0.0,0.0,57.501594036450896,14022158700
"Mar 29, 2025 10:13 AM",Morning Tennis,Tennis,0.0,35.516666666666666,,,0.0,138.6,159.0,0.6177138531415594,2,15.016666666666667,14.416666666666666,6.15,0.0,0.0,71.82859949123213,14020985898
"Mar 28, 2025 11:37 AM",Lunch Weight Training - Legs,WeightTraining,0.0,42.03333333333333,,,0.0,109.3,133.0,0.3959121877365632,1,42.18333333333333,0.0,0.0,0.0,0.0,35.589530741023516,14012268955
"Mar 27, 2025 03:05 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,56.31666666666667,,,0.0,121.3,149.0,0.4867524602573808,1,52.8,3.533333333333333,0.0,0.0,0.0,69.79453195189762,14021026359
"Mar 26, 2025 05:31 PM",Afternoon Weight Training - Push,WeightTraining,0.0,57.916666666666664,,,0.0,105.9,138.0,0.3701741105223316,1,57.9,0.13333333333333333,0.0,0.0,0.0,43.6392804681868,13997125177
"Mar 25, 2025 05:23 PM",Afternoon Run,Run,4.2169964286,41.55,9.852984393869685,9:51 /mi,210.629928,149.7,162.0,0.7017411052233156,3,0.9,14.616666666666667,26.633333333333333,0.0,0.0,112.1738280591225,13987110287
"Mar 24, 2025 11:06 AM",Lunch Weight Training - Legs,WeightTraining,0.0,43.21666666666667,,,0.0,107.8,152.0,0.384557153671461,1,41.18333333333333,1.7,0.35,0.0,0.0,34.77549949820915,14021026744
"Mar 20, 2025 04:17 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,42.85,,,0.0,120.5,150.0,0.48069644208932627,1,40.166666666666664,2.6333333333333333,0.08333333333333333,0.0,0.0,51.838001926963265,13959681716
"Mar 19, 2025 05:46 PM",Afternoon Tennis,Tennis,0.0,41.0,,,0.0,130.0,153.0,0.5526116578349736,1,31.216666666666665,9.266666666666667,0.55,0.0,0.0,65.46310355144978,13931306670
"Mar 18, 2025 04:13 PM",Afternoon Weight Training - Push,WeightTraining,0.0,51.46666666666667,,,0.0,112.3,140.0,0.4186222558667676,1,50.983333333333334,0.5,0.0,0.0,0.0,48.129860128250634,13921053043
"Mar 17, 2025 12:02 PM",Lunch Weight Training - Legs,WeightTraining,0.0,42.95,,,0.0,103.3,144.0,0.3504920514761544,1,42.483333333333334,0.5833333333333334,0.0,0.0,0.0,29.505129713684823,13921053025
"Mar 16, 2025 12:27 PM",Lunch Weight Training - Pull,WeightTraining,0.0,68.93333333333334,,,0.0,121.5,149.0,0.4882664647993944,1,64.33333333333333,4.633333333333334,0.0,0.0,0.0,85.94585273971954,13901297966
"Mar 15, 2025 10:11 AM",Morning Weight Training - Push,WeightTraining,0.0,60.31666666666667,,,0.0,111.6,134.0,0.41332323996971987,1,60.36666666666667,0.0,0.0,0.0,0.0,55.128330727710924,13890103887
"Mar 14, 2025 12:16 PM",Lunch Weight Training - Push,WeightTraining,0.0,72.91666666666667,,,0.0,103.7,145.0,0.3535200605601817,1,72.05,0.9,0.0,0.0,0.0,50.81851242379981,13881957918
"Mar 13, 2025 03:39 PM",Afternoon Run,Run,4.019711136100001,42.88333333333333,10.668262440106467,10:40 /mi,123.359584,137.7,145.0,0.6109008327024981,2,12.833333333333334,30.716666666666665,0.0,0.0,0.0,84.65568054562375,13874096786
"Mar 12, 2025 07:19 PM",Evening Walk,Walk,0.7521695955000001,9.4,12.497181561495328,12:30 /mi,0.0,107.2,118.0,0.3800151400454202,1,31.116666666666667,0.0,0.0,0.0,0.0,7.409734237888028,13867594963
"Mar 12, 2025 03:03 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,65.18333333333334,,,0.0,115.7,155.0,0.44436033308099926,1,60.416666666666664,4.483333333333333,0.35,0.0,0.0,67.98289757918756,13865146077
"Mar 11, 2025 06:36 PM",Evening Walk,Walk,1.4771231411999999,30.05,20.343598419010405,20:21 /mi,13.779528,97.7,113.0,0.30809992429977295,1,35.9,0.0,0.0,0.0,0.0,16.727990539159727,14021027594
"Mar 11, 2025 03:38 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,82.75,,,0.0,106.7,138.0,0.37623012869038613,1,82.68333333333334,0.15,0.0,0.0,0.0,64.11200186073725,13856065812
"Mar 11, 2025 10:14 AM",Morning Weight Training - Push,WeightTraining,0.0,78.5,,,0.0,109.5,144.0,0.39742619227857684,1,77.65,0.8833333333333333,0.0,0.0,0.0,66.91417793983373,13852846114
"Mar 10, 2025 11:15 AM",Lunch Weight Training - Legs,WeightTraining,0.0,49.56666666666667,,,0.0,115.7,146.0,0.44436033308099926,1,44.733333333333334,4.966666666666667,0.0,0.0,0.0,51.69550943505595,13843540591
"Mar 09, 2025 03:21 PM",Afternoon Walk,Walk,2.0038593379000003,38.166666666666664,19.04657973980573,19:03 /mi,66.929136,101.3,117.0,0.33535200605601817,1,49.13333333333333,0.0,0.0,0.0,0.0,24.367830772716605,13837662834
"Mar 07, 2025 03:33 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,71.13333333333334,,,0.0,114.1,144.0,0.43224829674489024,1,70.41666666666667,0.8,0.0,0.0,0.0,70.50740114465798,13817691480
"Mar 06, 2025 02:26 PM",Afternoon Weight Training - Push,WeightTraining,0.0,77.46666666666667,,,0.0,107.9,146.0,0.3853141559424679,1,73.18333333333334,4.333333333333333,0.0,0.0,0.0,62.549273850910616,13808862290
"Mar 05, 2025 12:15 PM",Lunch Weight Training - Legs,WeightTraining,0.0,39.78333333333333,,,0.0,107.1,136.0,0.3792581377744133,1,39.833333333333336,0.0,0.0,0.0,0.0,31.252065975280672,13808867113
"Mar 01, 2025 11:11 AM",Lunch Run,Run,3.1736523825000003,30.366666666666667,9.56836572086882,9:34 /mi,100.393704,157.3,167.0,0.7592732778198336,3,0.0,1.4166666666666667,23.783333333333335,5.266666666666667,0.0,99.06306746925858,13760961245
"Feb 28, 2025 07:52 PM",Evening Walk,Walk,1.0570763452,19.433333333333334,18.384039546033474,18:23 /mi,31.496063999999997,108.1,122.0,0.38682816048448143,1,61.46666666666667,0.0,0.0,0.0,0.0,15.798660508561458,13755571146
"Feb 28, 2025 03:49 PM",Afternoon Weight Training - Push,WeightTraining,0.0,61.65,,,0.0,102.4,130.0,0.3436790310370932,1,61.7,0.0,0.0,0.0,0.0,40.98843126911552,13753723052
"Feb 27, 2025 02:10 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,63.28333333333333,,,0.0,110.8,143.0,0.4072672218016654,1,63.166666666666664,0.16666666666666666,0.0,0.0,0.0,56.333496320177005,13753723053
"Feb 24, 2025 11:23 AM",Lunch Weight Training - Legs,WeightTraining,0.0,63.833333333333336,,,0.0,110.8,139.0,0.4072672218016654,1,62.71666666666667,1.15,0.0,0.0,0.0,56.82309478701026,13715282913
"Feb 22, 2025 01:54 PM",Afternoon Weight Training,WeightTraining,0.0,71.86666666666666,,,0.0,107.0,137.0,0.3785011355034065,1,71.85,0.11666666666666667,0.0,0.0,0.0,56.260828230452894,13708981582
"Feb 21, 2025 04:16 PM",Afternoon Weight Training,WeightTraining,0.0,46.03333333333333,,,0.0,110.7,139.0,0.40651021953065863,1,45.71666666666667,0.38333333333333336,0.0,0.0,0.0,40.842335703778076,13708981578
"Feb 20, 2025 11:48 AM",Lunch Weight Training - Legs,WeightTraining,0.0,46.766666666666666,,,0.0,108.9,140.0,0.392884178652536,1,46.166666666666664,0.6666666666666666,0.0,0.0,0.0,39.0666007074193,13680092856
"Feb 18, 2025 11:57 AM",Lunch Weight Training - Push,WeightTraining,0.0,65.98333333333333,,,0.0,102.1,143.0,0.3414080242240726,1,65.68333333333334,0.3333333333333333,0.0,0.0,0.0,43.38998379662986,13662354290
"Feb 17, 2025 02:32 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,83.01666666666667,,,0.0,112.2,144.0,0.4178652535957608,1,80.38333333333334,2.6666666666666665,0.0,0.0,0.0,77.38139828760727,13654667646
"Feb 16, 2025 03:35 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,61.31666666666667,,,0.0,105.1,142.0,0.36411809235427706,1,59.983333333333334,1.45,0.0,0.0,0.0,44.91992210501781,13646818408
"Feb 15, 2025 12:48 PM",Lunch Weight Training - Push,WeightTraining,0.0,69.31666666666666,,,0.0,103.3,135.0,0.3504920514761544,1,69.33333333333333,0.0,0.0,0.0,0.0,47.6180964218918,13636205442
